0.522222 0.937500 0.000000
0.533333 1.000000 0.000000
0.644444 1.000000 0.000000
0.466667 1.000000 0.000000
0.477778 1.000000 0.000000
0.444444 1.000000 0.000000
0.455556 0.812500 1.000000
0.455556 0.812500 1.000000
0.455556 0.812500 1.000000
0.466667 0.812500 1.000000
0.500000 0.812500 1.000000
0.622222 0.625000 1.000000
0.611111 0.625000 1.000000
0.633333 0.687500 1.000000
0.422222 0.875000 0.000000
0.444444 0.875000 0.000000
0.388889 0.875000 0.000000
0.422222 0.937500 0.000000
0.222222 0.625000 1.000000
0.222222 0.625000 1.000000
0.222222 0.625000 1.000000
0.222222 0.625000 1.000000
0.211111 0.625000 1.000000
0.211111 0.625000 1.000000
0.211111 0.625000 1.000000
0.477778 0.437500 1.000000
0.533333 0.437500 1.000000
0.422222 0.437500 1.000000
0.588889 0.437500 1.000000
0.777778 0.625000 1.000000
0.788889 0.625000 1.000000
0.733333 0.687500 1.000000
0.877778 0.625000 1.000000
