0.444444 0.250000 0.000000
0.622222 0.562500 0.000000
0.644444 0.562500 0.000000
0.566667 0.625000 0.000000
0.544444 0.625000 0.000000
0.544444 0.625000 0.000000
0.544444 0.562500 0.000000
0.577778 0.562500 0.000000
0.588889 0.562500 0.000000
0.344444 0.625000 0.000000
0.355556 0.562500 0.000000
0.544444 0.687500 0.000000
0.500000 0.687500 0.000000
0.488889 0.562500 0.000000
0.477778 0.625000 0.000000
0.488889 0.625000 0.000000
0.444444 0.687500 0.000000
0.411111 0.625000 0.000000
0.411111 0.625000 0.000000
0.411111 0.625000 0.000000
