1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 0 1 1 0 1 1 1 0 0 0 1 1 -36 -7 0 0 2 > 0
1 0 1 0 0 0 1 1 1 1 0 0 1 1 0 1 1 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 26 -25 0 0 3 > 1
1 0 1 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 1 0 0 1 1 0 1 0 0 -18 2 0 0 2 > 0
0 1 1 0 0 0 1 1 1 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0 1 1 1 0 0 0 0 -1 -14 0 1 2 > 0
0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 0 0 0 1 1 1 0 0 1 0 1 0 0 -36 12 0 0 1 > 0
1 1 1 1 0 0 1 1 0 0 1 1 1 1 0 1 0 0 1 0 0 1 1 0 1 1 1 1 1 0 0 0 0 0 0 0 55 98 0 0 1 > 0
0 1 1 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 1 1 1 1 1 0 1 1 1 0 0 1 0 0 -2 5 0 0 1 > 0
0 1 1 0 0 1 0 0 1 0 1 1 0 0 1 1 0 0 1 0 0 1 0 1 0 1 1 1 1 1 1 0 0 0 0 0 68 -11 0 0 1 > 1
1 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 0 1 0 1 1 1 0 1 1 0 0 1 1 0 -7 3 0 0 2 > 1
1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 -18 -14 0 0 1 > 1
0 0 1 1 0 0 0 1 0 1 1 1 1 1 1 0 0 0 1 0 1 1 0 1 0 1 1 1 1 1 1 0 0 1 0 0 72 83 0 0 1 > 0
1 0 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 0 0 0 0 1 1 1 0 0 1 1 1 0 0 0 0 0 -15 6 0 0 3 > 1
1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 0 0 1 1 0 1 1 1 1 0 1 1 0 1 1 0 0 1 1 1 0 -26 -104 0 0 3 > 0
1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 1 1 1 0 0 1 1 0 0 0 1 0 1 0 1 0 0 1 1 0 -58 -19 0 0 1 > 0
1 0 1 1 0 0 1 0 0 0 1 1 0 1 1 1 1 0 0 0 1 1 0 1 0 1 1 1 1 0 0 1 1 1 1 1 8 -27 0 0 1 > 0
1 1 1 0 0 0 1 1 1 0 0 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0 0 1 0 1 1 0 0 1 0 1 -39 -21 0 0 2 > 1
1 0 1 1 0 1 1 1 1 0 0 1 1 1 1 1 0 0 0 0 0 1 1 1 0 0 0 1 0 1 1 0 0 1 1 0 1 -11 3 1 4 > 1
1 1 1 0 0 0 0 1 1 0 1 1 1 1 1 0 0 0 1 1 1 0 0 1 1 1 0 0 1 0 1 0 0 0 0 0 11 -55 0 1 3 > 1
1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 0 1 1 0 0 1 0 1 1 1 0 1 0 0 0 1 1 1 0 -1 16 0 1 1 > 1
1 1 1 0 0 0 1 1 0 1 0 1 1 0 1 1 0 0 1 1 0 0 0 1 0 1 1 0 1 1 1 0 0 1 0 0 52 22 0 0 1 > 0
1 1 1 1 1 0 0 1 0 1 1 0 1 1 1 1 0 0 0 0 1 1 0 1 1 0 0 1 1 1 0 0 0 1 0 1 -12 14 0 0 1 > 1
1 1 0 0 1 1 1 0 1 1 1 1 0 1 1 0 0 0 0 1 1 0 1 1 1 1 1 1 1 1 0 0 0 1 0 1 16 -18 0 1 4 > 0
1 1 1 0 1 1 0 1 1 0 0 0 1 0 1 1 0 0 1 0 0 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0 -57 12 0 1 3 > 1
0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 0 0 1 0 0 1 0 1 1 1 0 0 0 0 1 0 0 -18 64 0 1 2 > 0
1 0 0 0 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 0 1 1 1 0 1 1 1 0 0 0 1 0 -9 -77 0 0 1 > 0
1 1 0 1 0 0 1 1 1 0 1 0 1 1 0 1 1 0 1 0 0 1 0 0 1 0 1 1 1 0 0 0 0 1 1 0 -11 5 1 1 3 > 1
0 1 1 0 0 1 1 0 1 0 1 1 1 1 1 1 0 0 1 0 1 0 0 0 0 0 0 1 0 1 1 0 0 1 1 0 -23 -13 0 0 2 > 1
1 0 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 0 1 0 0 1 1 1 0 0 1 1 1 1 1 0 0 1 0 0 -16 -20 0 0 2 > 0
1 1 1 1 0 0 1 1 0 0 0 0 1 1 0 1 0 0 0 0 0 1 1 1 1 0 1 1 1 1 1 0 0 1 0 1 97 -77 0 0 3 > 0
1 1 1 1 0 0 1 0 1 0 1 1 1 0 1 1 1 0 1 1 0 1 1 1 0 1 1 0 1 1 1 1 0 0 1 0 40 -27 0 0 1 > 1
1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 0 1 1 1 1 1 0 1 -52 -27 0 0 1 > 0
1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 1 0 1 0 1 0 0 0 0 0 0 0 120 55 0 0 1 > 0
1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 16 7 0 1 2 > 1
1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 0 0 0 1 0 1 1 0 0 1 0 0 -6 -5 0 1 2 > 1
1 1 0 1 1 0 1 1 1 0 1 1 1 0 1 1 1 0 1 1 0 1 0 1 1 1 0 0 1 0 1 0 0 1 1 0 -29 0 0 0 1 > 0
1 0 0 0 0 0 1 0 0 0 0 1 1 1 0 1 1 1 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 5 21 0 0 1 > 0
1 0 1 1 1 0 1 1 0 1 1 0 1 1 1 1 0 0 1 0 0 1 0 0 0 1 1 1 0 1 1 0 0 1 0 0 8 -13 2 0 2 > 1
0 0 1 1 0 0 1 1 1 1 1 0 0 1 1 0 0 0 1 0 1 0 0 0 0 1 0 1 1 0 1 0 0 1 0 0 48 9 0 0 1 > 0
0 0 0 1 0 1 0 1 1 0 1 1 0 1 1 0 0 0 1 1 1 0 0 0 1 1 1 0 1 1 0 0 0 1 1 1 -101 -24 0 2 3 > 0
1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 0 1 0 1 1 1 0 0 0 1 0 1 0 48 52 0 0 4 > 0
1 1 1 1 0 0 1 0 1 0 1 1 1 0 0 1 0 0 0 0 0 1 0 0 1 1 1 1 0 1 1 1 0 0 0 0 -3 3 0 0 1 > 1
1 0 0 0 0 1 1 0 1 1 0 1 1 1 1 0 0 0 1 0 0 0 1 1 0 1 1 1 1 0 0 0 0 0 0 0 148 -61 0 0 1 > 0
1 1 1 1 0 0 1 1 1 0 0 0 0 0 1 0 0 1 1 0 0 1 0 1 1 1 0 1 0 1 0 0 0 1 0 0 9 17 0 0 1 > 1
1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 0 1 0 1 0 0 0 0 0 1 1 1 0 1 0 1 0 0 0 1 0 -19 -3 0 0 2 > 0
0 1 1 1 0 0 1 1 1 0 0 1 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 -98 24 0 1 1 > 0
0 0 1 1 0 1 1 1 0 0 1 1 0 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 0 0 0 1 0 0 -2 30 0 0 3 > 0
1 0 1 1 0 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 0 0 1 1 1 1 1 1 0 0 0 1 1 0 -1 -9 1 0 1 > 1
1 1 1 1 0 0 0 1 1 0 1 1 1 1 1 0 0 0 1 0 0 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0 -13 -16 1 0 1 > 1
1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 0 0 1 1 0 0 0 0 0 1 30 -11 0 0 2 > 0
1 0 0 1 1 1 1 0 1 0 0 1 1 1 0 1 0 0 0 1 1 0 1 0 1 1 1 1 1 0 1 0 0 1 0 0 4 46 0 0 1 > 0
1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 0 0 0 1 0 0 0 0 0 1 1 1 0 0 1 1 0 0 0 0 0 10 -6 0 0 2 > 1
0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 0 1 1 0 1 0 1 1 0 0 0 0 0 1 0 0 -5 -1 2 0 2 > 1
0 1 1 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 0 1 0 0 -44 -9 0 0 1 > 1
1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0 0 0 0 1 1 0 112 20 0 0 1 > 0
0 1 1 1 0 1 1 1 0 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 1 1 0 1 0 1 1 0 0 1 0 1 -6 9 0 0 2 > 1
1 1 1 1 0 1 1 0 1 1 0 1 0 1 1 0 1 0 0 0 0 0 1 0 0 0 1 1 0 0 1 1 1 1 0 0 -14 -1 0 1 2 > 1
0 1 0 0 0 1 1 0 1 0 0 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 0 1 1 1 1 0 0 0 0 -35 -45 0 0 1 > 0
1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 0 0 1 1 1 1 0 0 0 0 1 0 0 -3 -4 0 0 3 > 1
