0.322222 0.812500 0.000000
0.322222 0.812500 0.000000
0.333333 0.812500 0.000000
0.311111 0.812500 0.000000
0.344444 0.875000 0.000000
0.377778 0.812500 0.000000
0.400000 0.812500 0.000000
0.344444 0.750000 0.000000
0.466667 0.812500 0.000000
0.488889 0.812500 0.000000
0.477778 0.875000 0.000000
0.500000 0.875000 0.000000
0.555556 0.812500 0.000000
0.566667 0.812500 0.000000
0.522222 0.812500 0.000000
0.544444 0.625000 0.000000
0.544444 0.625000 0.000000
0.566667 0.625000 0.000000
0.544444 0.687500 0.000000
0.500000 0.687500 0.000000
0.477778 0.625000 0.000000
0.488889 0.625000 0.000000
0.488889 0.562500 0.000000
0.277778 0.562500 1.000000
0.277778 0.562500 1.000000
0.277778 0.562500 1.000000
0.266667 0.562500 1.000000
0.266667 0.562500 1.000000
0.300000 0.562500 1.000000
0.300000 0.562500 1.000000
0.300000 0.562500 1.000000
0.311111 0.562500 1.000000
0.311111 0.562500 1.000000
0.333333 0.812500 1.000000
0.333333 0.812500 1.000000
0.344444 0.812500 1.000000
0.366667 0.812500 1.000000
0.366667 0.812500 1.000000
0.355556 0.750000 1.000000
0.311111 0.750000 1.000000
0.366667 0.875000 1.000000
0.344444 0.875000 1.000000
0.411111 0.875000 1.000000
0.488889 0.875000 1.000000
0.488889 0.875000 1.000000
0.522222 0.875000 1.000000
0.511111 0.875000 1.000000
0.588889 0.812500 1.000000
0.577778 0.812500 1.000000
0.555556 0.812500 1.000000
0.377778 0.250000 1.000000
0.344444 0.250000 1.000000
0.255556 0.187500 1.000000
0.344444 0.312500 1.000000
0.333333 0.312500 1.000000
0.388889 0.312500 1.000000
0.544444 0.562500 1.000000
0.544444 0.562500 1.000000
0.533333 0.562500 1.000000
0.533333 0.562500 1.000000
0.522222 0.562500 1.000000
0.511111 0.562500 1.000000
0.455556 0.562500 1.000000
0.466667 0.562500 1.000000
0.477778 0.562500 1.000000
0.488889 0.562500 1.000000
